gene_id	locusName	Best-hit-arabi-name
Solyc05g018488.1.ITAG4.0	Solyc02g021140	AT5G23310
Solyc05g018560.1.ITAG4.0	Solyc02g021150	
Solyc05g018563.1.ITAG4.0	Solyc02g021160	
Solyc05g018567.1.ITAG4.0	Solyc02g021163	
Solyc05g018575.1.ITAG4.0	Solyc02g021167	
Solyc05g018630.1.ITAG4.0	Solyc02g021180	
Solyc05g018657.1.ITAG4.0	Solyc02g021190	
Solyc05g018720.1.ITAG4.0	Solyc02g021210	
Solyc05g018740.1.ITAG4.0	Solyc02g021220	
Solyc05g018743.1.ITAG4.0	Solyc02g021230	AT1G14590
Solyc05g018747.1.ITAG4.0	Solyc02g021235	
Solyc05g018775.1.ITAG4.0	Solyc02g021240	AT2G02040
Solyc05g018780.1.ITAG4.0	Solyc02g021250	
Solyc05g018790.1.ITAG4.0	Solyc02g021260	
Solyc05g018800.1.ITAG4.0	Solyc02g021270	AT2G02150
Solyc05g018820.1.ITAG4.0	Solyc02g021290	
Solyc05g018840.1.ITAG4.0	Solyc02g021330	
Solyc05g018850.1.ITAG4.0	Solyc02g021340	AT4G38260
Solyc05g018860.1.ITAG4.0	Solyc02g021350	
Solyc05g018865.1.ITAG4.0	Solyc02g021360	AT5G23430
Solyc05g018880.1.ITAG4.0	Solyc02g021365	
Solyc05g018890.1.ITAG4.0	Solyc02g021390	
Solyc05g018930.1.ITAG4.0	Solyc02g021400	AT5G03850
Solyc05g020000.1.ITAG4.0	Solyc02g021410	
Solyc05g020010.1.ITAG4.0	Solyc02g021420	AT4G30160
Solyc05g021100.2.ITAG4.0	Solyc02g021430	AT2G34620
Solyc05g021140.1.ITAG4.0	Solyc02g021440	AT1G30270
Solyc05g021165.1.ITAG4.0	Solyc02g021450	AT4G03620
Solyc05g021200.1.ITAG4.0	Solyc02g021470	AT5G46210
Solyc05g021210.1.ITAG4.0	Solyc02g021480	
Solyc05g021240.1.ITAG4.0	Solyc02g021490	
Solyc05g021245.1.ITAG4.0	Solyc02g021520	
Solyc05g021405.1.ITAG4.0	Solyc02g021530	
Solyc05g021415.1.ITAG4.0	Solyc02g021550	AT4G18040
Solyc05g021480.1.ITAG4.0	Solyc02g021560	AT3G15010
Solyc05g021520.1.ITAG4.0	Solyc02g021590	AT5G45840
Solyc05g023620.1.ITAG4.0	Solyc02g021600	AT1G30090
Solyc05g023630.1.ITAG4.0	Solyc02g021620	AT1G30450
Solyc05g023635.1.ITAG4.0	Solyc02g021630	
Solyc05g023720.1.ITAG4.0	Solyc02g021640	AT1G30440
Solyc05g023725.1.ITAG4.0	Solyc02g021650	AT4G05420
Solyc05g023730.1.ITAG4.0	Solyc02g021660	
Solyc05g023733.1.ITAG4.0	Solyc02g021670	
Solyc05g023737.1.ITAG4.0	Solyc02g021680	AT1G30650
Solyc05g023755.1.ITAG4.0	Solyc02g021685	
Solyc05g023810.1.ITAG4.0	Solyc02g021700	AT5G44450
Solyc05g023825.1.ITAG4.0	Solyc02g021760	AT1G30460
Solyc05g023830.1.ITAG4.0	Solyc02g021770	
Solyc05g023840.1.ITAG4.0	Solyc02g021780	
Solyc05g023841.1.ITAG4.0	Solyc02g021785	
Solyc05g023842.1.ITAG4.0	Solyc02g021800	
Solyc05g023844.1.ITAG4.0	Solyc02g021810	
Solyc05g023846.1.ITAG4.0	Solyc02g022810	
Solyc05g023848.1.ITAG4.0	Solyc02g022830	AT1G30680
Solyc05g023860.1.ITAG4.0	Solyc02g022850	AT4G20840
Solyc05g023870.1.ITAG4.0	Solyc02g022860	
Solyc05g023890.1.ITAG4.0	Solyc02g022870	AT2G34780
Solyc05g023895.1.ITAG4.0	Solyc02g022880	
Solyc05g023900.1.ITAG4.0	Solyc02g022890	
Solyc05g023920.1.ITAG4.0	Solyc02g022900	
Solyc05g023930.1.ITAG4.0	Solyc02g022910	
Solyc05g023940.1.ITAG4.0	Solyc02g022920	AT5G44350
Solyc05g023950.1.ITAG4.0	Solyc02g022930	AT4G20930
Solyc05g023960.1.ITAG4.0	Solyc02g022935	
Solyc05g023970.1.ITAG4.0	Solyc02g023940	
Solyc05g023995.1.ITAG4.0	Solyc02g023950	AT4G20940
Solyc05g024000.1.ITAG4.0	Solyc02g023970	AT1G30580
Solyc05g024020.1.ITAG4.0	Solyc02g023980	AT1G30540
Solyc05g024040.1.ITAG4.0	Solyc02g023990	AT4G20760
Solyc05g024050.1.ITAG4.0	Solyc02g024000	AT2G34730
Solyc05g024060.1.ITAG4.0	Solyc02g024010	AT4G21740
Solyc05g024070.1.ITAG4.0	Solyc02g024020	AT4G21160
Solyc05g024090.1.ITAG4.0	Solyc02g024040	
Solyc05g024100.1.ITAG4.0	Solyc02g024045	
Solyc05g024110.1.ITAG4.0	Solyc02g024050	AT1G30510
Solyc05g024130.1.ITAG4.0	Solyc02g024060	
Solyc05g024140.1.ITAG4.0	Solyc02g024070	AT2G34710
Solyc05g024170.1.ITAG4.0	Solyc02g026080	AT5G60140
Solyc05g024210.1.ITAG4.0	Solyc02g027080	
Solyc05g024235.1.ITAG4.0	Solyc02g030080	AT5G11240
Solyc05g024250.1.ITAG4.0	Solyc02g030090	
Solyc05g024300.1.ITAG4.0	Solyc02g030100	
Solyc05g024310.1.ITAG4.0	Solyc02g030110	AT4G19490
Solyc05g024315.1.ITAG4.0	Solyc02g030120	
Solyc05g024330.1.ITAG4.0	Solyc02g030130	
Solyc05g024340.1.ITAG4.0	Solyc02g030133	
Solyc05g024350.1.ITAG4.0	Solyc02g030135	
Solyc05g024360.1.ITAG4.0	Solyc02g030170	AT3G19820
Solyc05g024370.1.ITAG4.0	Solyc02g030190	
Solyc05g024380.1.ITAG4.0	Solyc02g030200	
Solyc05g024385.1.ITAG4.0	Solyc02g030210	AT2G41710
Solyc05g024420.1.ITAG4.0	Solyc02g030220	
Solyc05g024440.1.ITAG4.0	Solyc02g030225	
Solyc05g024450.1.ITAG4.0	Solyc02g030240	
Solyc05g024453.1.ITAG4.0	Solyc02g030243	AT1G30630
Solyc05g024457.1.ITAG4.0	Solyc02g030247	
Solyc05g025513.1.ITAG4.0	Solyc02g030260	
Solyc05g025517.1.ITAG4.0	Solyc02g030270	
Solyc05g025530.1.ITAG4.0	Solyc02g030280	
Solyc05g025540.1.ITAG4.0	Solyc02g030290	AT5G45440
Solyc05g025550.1.ITAG4.0	Solyc02g030300	
Solyc05g025600.1.ITAG4.0	Solyc02g030310	
Solyc05g025605.1.ITAG4.0	Solyc02g030313	
Solyc05g025625.1.ITAG4.0	Solyc02g030317	
Solyc05g025640.1.ITAG4.0	Solyc02g030330	
Solyc05g025660.1.ITAG4.0	Solyc02g030340	
Solyc05g025665.1.ITAG4.0	Solyc02g030350	
Solyc05g025670.1.ITAG4.0	Solyc02g030360	
Solyc05g025700.1.ITAG4.0	Solyc02g030370	
Solyc05g025710.1.ITAG4.0	Solyc02g030375	
Solyc05g025720.1.ITAG4.0	Solyc02g030380	AT5G39370
Solyc05g025725.1.ITAG4.0	Solyc02g030420	
Solyc05g025760.1.ITAG4.0	Solyc02g030430	
Solyc05g025770.1.ITAG4.0	Solyc02g030450	
Solyc05g025785.1.ITAG4.0	Solyc02g030460	AT1G31310
Solyc05g025800.1.ITAG4.0	Solyc02g030461	
Solyc05g025815.1.ITAG4.0	Solyc02g030462	
Solyc05g025880.1.ITAG4.0	Solyc02g030468	
Solyc05g025903.1.ITAG4.0	Solyc02g030480	
Solyc05g025907.1.ITAG4.0	Solyc02g030490	
Solyc05g025925.1.ITAG4.0	Solyc02g030500	
Solyc05g025950.1.ITAG4.0	Solyc02g030510	
Solyc05g025953.1.ITAG4.0	Solyc02g030520	
Solyc05g025955.1.ITAG4.0	Solyc02g030523	
Solyc05g025970.1.ITAG4.0	Solyc02g030525	
Solyc05g025985.1.ITAG4.0	Solyc02g030527	
Solyc05g025990.1.ITAG4.0	Solyc02g030530	
Solyc05g026000.1.ITAG4.0	Solyc02g030540	
Solyc05g026040.1.ITAG4.0	Solyc02g030550	
Solyc05g026070.1.ITAG4.0	Solyc02g030560	
Solyc05g026090.1.ITAG4.0	Solyc02g030565	
Solyc05g026100.1.ITAG4.0	Solyc02g030580	
Solyc05g026150.1.ITAG4.0	Solyc02g030590	
Solyc05g026153.1.ITAG4.0	Solyc02g030600	
Solyc05g026200.1.ITAG4.0	Solyc02g030610	
Solyc05g026205.1.ITAG4.0	Solyc02g030620	
Solyc05g026213.1.ITAG4.0	Solyc02g030625	
Solyc05g026215.1.ITAG4.0	Solyc02g030630	
Solyc05g026217.1.ITAG4.0	Solyc02g030633	
Solyc05g026245.1.ITAG4.0	Solyc02g030637	
Solyc05g026260.1.ITAG4.0	Solyc02g030640	
Solyc05g026320.1.ITAG4.0	Solyc02g030650	
Solyc05g026460.1.ITAG4.0	Solyc02g030660	
Solyc05g026485.1.ITAG4.0	Solyc02g031680	
Solyc05g026500.1.ITAG4.0	Solyc02g031700	
Solyc05g026595.1.ITAG4.0	Solyc02g031710	AT3G12920
Solyc05g026603.1.ITAG4.0	Solyc02g031730	
Solyc05g026607.1.ITAG4.0	Solyc02g031740	AT1G10155
Solyc05g032620.1.ITAG4.0	Solyc02g031750	
Solyc05g032630.1.ITAG4.0	Solyc02g031755	
Solyc05g032640.1.ITAG4.0	Solyc02g031760	
Solyc05g032690.2.ITAG4.0	Solyc02g031770	AT2G34050
Solyc05g032730.1.ITAG4.0	Solyc02g031780	
Solyc05g032735.1.ITAG4.0	Solyc02g031790	
Solyc05g032740.1.ITAG4.0	Solyc02g031800	
Solyc05g032780.1.ITAG4.0	Solyc02g031810	
Solyc05g032825.1.ITAG4.0	Solyc02g031830	AT4G19950
Solyc05g032840.1.ITAG4.0	Solyc02g031840	AT2G35060
Solyc05g039910.1.ITAG4.0	Solyc02g031850	
Solyc05g039940.2.ITAG4.0	Solyc02g031860	AT2G35050
Solyc05g039960.1.ITAG4.0	Solyc02g031890	
Solyc05g039970.1.ITAG4.0	Solyc02g031900	
Solyc05g040000.1.ITAG4.0	Solyc02g031910	AT2G35050
Solyc05g040030.1.ITAG4.0	Solyc02g031920	
Solyc05g040040.1.ITAG4.0	Solyc02g031930	
Solyc05g040060.1.ITAG4.0	Solyc02g031940	
Solyc05g040065.1.ITAG4.0	Solyc02g031950	AT1G78780
Solyc05g040090.1.ITAG4.0	Solyc02g031960	
Solyc05g041113.1.ITAG4.0	Solyc02g031970	AT1G70190
Solyc05g041145.1.ITAG4.0	Solyc02g031980	AT2G35035
Solyc05g041150.1.ITAG4.0	Solyc02g031985	ATMG00240
Solyc05g041173.1.ITAG4.0	Solyc02g031990	
Solyc05g041177.1.ITAG4.0	Solyc02g032000	
Solyc05g041210.1.ITAG4.0	Solyc02g032010	
Solyc05g041230.1.ITAG4.0	Solyc02g032020	
Solyc05g041240.1.ITAG4.0	Solyc02g032030	
Solyc05g041260.1.ITAG4.0	Solyc02g032035	
Solyc05g041270.1.ITAG4.0	Solyc02g032040	
Solyc05g041280.1.ITAG4.0	Solyc02g032050	
Solyc05g041310.1.ITAG4.0	Solyc02g032060	
Solyc05g041330.1.ITAG4.0	Solyc02g032080	
Solyc05g041350.1.ITAG4.0	Solyc02g032090	
Solyc05g041370.1.ITAG4.0	Solyc02g032100	AT3G12750
Solyc05g041390.1.ITAG4.0	Solyc02g032120	AT1G30970
Solyc05g041470.2.ITAG4.0	Solyc02g032130	
Solyc05g041500.1.ITAG4.0	Solyc02g032140	
Solyc05g041510.1.ITAG4.0	Solyc02g032150	
Solyc05g041520.1.ITAG4.0	Solyc02g032160	
Solyc05g041580.1.ITAG4.0	Solyc02g032170	
Solyc05g041625.1.ITAG4.0	Solyc02g032180	
Solyc05g041650.1.ITAG4.0	Solyc02g032185	
Solyc05g041660.1.ITAG4.0	Solyc02g032190	
Solyc05g041700.1.ITAG4.0	Solyc02g032200	
Solyc05g041730.1.ITAG4.0	Solyc02g032210	AT2G32645
Solyc05g041750.1.ITAG4.0	Solyc02g032220	AT2G32645
Solyc05g041760.1.ITAG4.0	Solyc02g032230	
Solyc05g041780.1.ITAG4.0	Solyc02g032235	
Solyc05g041785.1.ITAG4.0	Solyc02g032240	
Solyc05g041820.1.ITAG4.0	Solyc02g032250	
Solyc05g041940.1.ITAG4.0	Solyc02g032260	
Solyc05g041950.1.ITAG4.0	Solyc02g032270	AT2G32645
Solyc05g041960.1.ITAG4.0	Solyc02g032290	AT2G32645
Solyc05g041970.1.ITAG4.0	Solyc02g032300	AT1G79020
Solyc05g041990.1.ITAG4.0	Solyc02g032310	
Solyc05g042010.1.ITAG4.0	Solyc02g032320	
Solyc05g042015.1.ITAG4.0	Solyc02g032330	AT2G26260
Solyc05g042020.1.ITAG4.0	Solyc02g032340	
Solyc05g042060.1.ITAG4.0	Solyc02g032350	
Solyc05g042100.1.ITAG4.0	Solyc02g032355	
Solyc05g042110.1.ITAG4.0	Solyc02g032380	
Solyc05g042155.1.ITAG4.0	Solyc02g032410	
Solyc05g042160.1.ITAG4.0	Solyc02g032420	
Solyc05g042170.1.ITAG4.0	Solyc02g032450	
Solyc05g042185.1.ITAG4.0	Solyc02g032480	
Solyc05g043230.1.ITAG4.0	Solyc02g032490	
Solyc05g043240.1.ITAG4.0	Solyc02g032510	AT4G08455
Solyc05g043243.1.ITAG4.0	Solyc02g032520	
Solyc05g043247.1.ITAG4.0	Solyc02g032523	
Solyc05g043290.1.ITAG4.0	Solyc02g032527	
Solyc05g043300.1.ITAG4.0	Solyc02g032550	
Solyc05g043380.1.ITAG4.0	Solyc02g032555	
Solyc05g043405.1.ITAG4.0	Solyc02g032560	
Solyc05g043410.1.ITAG4.0	Solyc02g032570	
Solyc05g043440.1.ITAG4.0	Solyc02g032580	
Solyc05g044440.1.ITAG4.0	Solyc02g032585	
Solyc05g044450.1.ITAG4.0	Solyc02g032590	
Solyc05g044460.1.ITAG4.0	Solyc02g032600	
Solyc05g044500.1.ITAG4.0	Solyc02g032620	
Solyc05g044513.1.ITAG4.0	Solyc02g032630	
Solyc05g044517.1.ITAG4.0	Solyc02g032650	
Solyc05g044545.1.ITAG4.0	Solyc02g032660	
Solyc05g044550.1.ITAG4.0	Solyc02g032663	
Solyc05g044555.1.ITAG4.0	Solyc02g032667	
Solyc05g044560.1.ITAG4.0	Solyc02g032670	
Solyc05g044590.1.ITAG4.0	Solyc02g032680	
Solyc05g044600.1.ITAG4.0	Solyc02g032690	
Solyc05g045675.1.ITAG4.0	Solyc02g032695	
Solyc05g045690.1.ITAG4.0	Solyc02g032720	
Solyc05g045700.1.ITAG4.0	Solyc02g032730	
Solyc05g045720.1.ITAG4.0	Solyc02g032740	
Solyc05g045760.1.ITAG4.0	Solyc02g032760	
Solyc05g045770.1.ITAG4.0	Solyc02g032770	
Solyc05g045780.1.ITAG4.0	Solyc02g032780	
Solyc05g045800.1.ITAG4.0	Solyc02g032790	
Solyc05g045820.1.ITAG4.0	Solyc02g032800	AT1G11700
Solyc05g045822.1.ITAG4.0	Solyc02g032810	
Solyc05g045824.1.ITAG4.0	Solyc02g032820	
Solyc05g045826.1.ITAG4.0	Solyc02g032830	
Solyc05g045828.1.ITAG4.0	Solyc02g032840	
Solyc05g045840.1.ITAG4.0	Solyc02g032845	
Solyc05g045880.1.ITAG4.0	Solyc02g032850	AT3G52430
Solyc05g045890.1.ITAG4.0	Solyc02g032860	AT4G04610
Solyc05g045920.1.ITAG4.0	Solyc02g032870	AT1G11800
Solyc05g045927.1.ITAG4.0	Solyc02g032910	
Solyc05g045930.1.ITAG4.0	Solyc02g032920	AT4G28200
Solyc05g045953.1.ITAG4.0	Solyc02g032930	AT5G42570
Solyc05g045957.1.ITAG4.0	Solyc02g032940	AT1G11910
Solyc05g045970.2.ITAG4.0	Solyc02g032950	AT1G62300
Solyc05g045980.1.ITAG4.0	Solyc02g032960	AT3G04340
Solyc05g046100.1.ITAG4.0	Solyc02g032970	
Solyc05g046160.1.ITAG4.0	Solyc02g032980	
Solyc05g046170.1.ITAG4.0	Solyc02g032990	
Solyc05g046180.1.ITAG4.0	Solyc02g033020	
Solyc05g046190.1.ITAG4.0	Solyc02g033030	
Solyc05g046215.1.ITAG4.0	Solyc02g033035	
Solyc05g046220.1.ITAG4.0	Solyc02g033050	AT1G05490
Solyc05g046225.1.ITAG4.0	Solyc02g033055	ATMG00810
Solyc05g046240.1.ITAG4.0	Solyc02g033060	AT3G10405
Solyc05g046320.1.ITAG4.0	Solyc02g033070	AT2G39170
Solyc05g046350.1.ITAG4.0	Solyc02g033080	
Solyc05g046370.1.ITAG4.0	Solyc02g033090	
Solyc05g046380.1.ITAG4.0	Solyc02g033100	
Solyc05g047390.1.ITAG4.0	Solyc02g033110	
Solyc05g047400.1.ITAG4.0	Solyc02g033120	
Solyc05g047430.1.ITAG4.0	Solyc02g036130	
Solyc05g047440.1.ITAG4.0	Solyc02g036140	
Solyc05g047470.1.ITAG4.0	Solyc02g036160	
Solyc05g047485.1.ITAG4.0	Solyc02g036170	
Solyc05g047560.1.ITAG4.0	Solyc02g036180	
Solyc05g047570.2.ITAG4.0	Solyc02g036185	
Solyc05g047643.1.ITAG4.0	Solyc02g036190	
Solyc05g047645.1.ITAG4.0	Solyc02g036200	
Solyc05g047647.1.ITAG4.0	Solyc02g036210	
Solyc05g047670.1.ITAG4.0	Solyc02g036215	
Solyc05g048755.1.ITAG4.0	Solyc02g036220	
Solyc05g048780.1.ITAG4.0	Solyc02g036230	
Solyc05g048790.1.ITAG4.0	Solyc02g036240	
Solyc05g048840.1.ITAG4.0	Solyc02g036250	
Solyc05g049890.1.ITAG4.0	Solyc02g036260	
Solyc05g049920.1.ITAG4.0	Solyc02g036270	
Solyc05g049930.1.ITAG4.0	Solyc02g036280	
Solyc05g050003.1.ITAG4.0	Solyc02g036290	
Solyc05g050007.1.ITAG4.0	Solyc02g036300	
Solyc05g050050.1.ITAG4.0	Solyc02g036310	
Solyc05g050053.1.ITAG4.0	Solyc02g036320	
Solyc05g050057.1.ITAG4.0	Solyc02g036330	AT4G04180
Solyc05g050060.1.ITAG4.0	Solyc02g036350	AT1G05010
Solyc05g050065.1.ITAG4.0	Solyc02g036360	AT1G62390
Solyc05g050070.1.ITAG4.0	Solyc02g036370	AT5G17300
Solyc05g050100.1.ITAG4.0	Solyc02g036380	AT5G17290
Solyc05g050140.1.ITAG4.0	Solyc02g036390	
Solyc05g050150.1.ITAG4.0	Solyc02g036430	AT1G65910
Solyc05g050160.1.ITAG4.0	Solyc02g036440	
Solyc05g050170.1.ITAG4.0	Solyc02g036450	
Solyc05g050180.1.ITAG4.0	Solyc02g036460	
Solyc05g050190.1.ITAG4.0	Solyc02g036470	AT3G02690
Solyc05g050213.1.ITAG4.0	Solyc02g036480	AT5G36970
Solyc05g050217.1.ITAG4.0	Solyc02g037490	
Solyc05g050250.1.ITAG4.0	Solyc02g037500	
Solyc05g050310.1.ITAG4.0	Solyc02g037510	
Solyc05g050365.1.ITAG4.0	Solyc02g037530	AT5G37020
Solyc05g050460.1.ITAG4.0	Solyc02g037540	AT1G12210
Solyc05g050470.1.ITAG4.0	Solyc02g037545	
Solyc05g050480.1.ITAG4.0	Solyc02g037550	
Solyc05g050500.1.ITAG4.0	Solyc02g037555	
Solyc05g050515.1.ITAG4.0	Solyc02g037590	
Solyc05g050555.1.ITAG4.0	Solyc02g038640	
Solyc05g050560.1.ITAG4.0	Solyc02g038650	
Solyc05g050620.2.ITAG4.0	Solyc02g038660	
Solyc05g050640.1.ITAG4.0	Solyc02g038670	
Solyc05g050660.1.ITAG4.0	Solyc02g038680	
Solyc05g050685.1.ITAG4.0	Solyc02g038690	
Solyc05g050700.1.ITAG4.0	Solyc02g038700	
Solyc05g050730.1.ITAG4.0	Solyc02g038705	ATMG00810
Solyc05g050750.1.ITAG4.0	Solyc02g038720	
Solyc05g050825.1.ITAG4.0	Solyc02g038723	ATMG00240
Solyc05g050880.2.ITAG4.0	Solyc02g038727	
Solyc05g050883.1.ITAG4.0	Solyc02g038740	
Solyc05g050887.1.ITAG4.0	Solyc02g038750	AT2G34260
Solyc05g050895.1.ITAG4.0	Solyc02g038760	
Solyc05g050950.2.ITAG4.0	Solyc02g038770	AT5G54990
Solyc05g050990.1.ITAG4.0	Solyc02g038790	
Solyc05g051090.1.ITAG4.0	Solyc02g038800	AT4G35470
Solyc05g051120.1.ITAG4.0	Solyc02g038801	
Solyc05g051150.1.ITAG4.0	Solyc02g038802	
Solyc05g051153.1.ITAG4.0	Solyc02g038803	AT3G55620
Solyc05g051157.1.ITAG4.0	Solyc02g038804	
Solyc05g051160.1.ITAG4.0	Solyc02g038805	
Solyc05g051190.1.ITAG4.0	Solyc02g038806	AT5G65970
Solyc05g051200.1.ITAG4.0	Solyc02g038807	AT3G51470
Solyc05g051240.1.ITAG4.0	Solyc02g038808	
Solyc05g051300.1.ITAG4.0	Solyc02g038809	
Solyc05g051310.1.ITAG4.0	Solyc02g038810	
Solyc05g051330.1.ITAG4.0	Solyc02g038811	AT4G38250
Solyc05g051345.1.ITAG4.0	Solyc02g038812	AT1G21630
Solyc05g051360.1.ITAG4.0	Solyc02g038813	AT2G17530
Solyc05g051385.1.ITAG4.0	Solyc02g038814	AT4G35530
Solyc05g051440.1.ITAG4.0	Solyc02g038815	AT4G16444
Solyc05g051480.2.ITAG4.0	Solyc02g038816	AT5G66010
Solyc05g051495.1.ITAG4.0	Solyc02g038817	
Solyc05g051545.1.ITAG4.0	Solyc02g038818	AT5G02790
Solyc05g051583.1.ITAG4.0	Solyc02g038819	AT5G66020
Solyc05g051595.1.ITAG4.0	Solyc02g038820	
Solyc05g051660.1.ITAG4.0	Solyc02g038825	
Solyc05g051720.1.ITAG4.0	Solyc02g043810	AT5G57200
Solyc05g051730.1.ITAG4.0	Solyc02g043813	
Solyc05g051735.1.ITAG4.0	Solyc02g043817	
Solyc05g051760.2.ITAG4.0	Solyc02g043820	
Solyc05g051810.1.ITAG4.0	Solyc02g043860	AT1G06900
Solyc05g051815.1.ITAG4.0	Solyc02g043880	
Solyc05g051825.1.ITAG4.0	Solyc02g043885	
Solyc05g051840.1.ITAG4.0	Solyc02g043900	
Solyc05g051875.1.ITAG4.0	Solyc02g043940	
Solyc05g051890.1.ITAG4.0	Solyc02g043950	
Solyc05g051950.1.ITAG4.0	Solyc02g043960	
Solyc05g051960.1.ITAG4.0	Solyc02g043965	
Solyc05g052010.2.ITAG4.0	Solyc02g043970	
Solyc05g052015.1.ITAG4.0	Solyc02g043980	
Solyc05g052030.1.ITAG4.0	Solyc02g043990	
Solyc05g052040.1.ITAG4.0	Solyc02g044000	AT2G05642
Solyc05g052050.1.ITAG4.0	Solyc02g044005	
Solyc05g052080.1.ITAG4.0	Solyc02g044020	
Solyc05g052090.1.ITAG4.0	Solyc02g044030	
Solyc05g052230.1.ITAG4.0	Solyc02g044040	
Solyc05g052265.1.ITAG4.0	Solyc02g044050	
Solyc05g052275.1.ITAG4.0	Solyc02g049070	AT5G08540
Solyc05g052550.1.ITAG4.0	Solyc02g049080	
Solyc05g052560.1.ITAG4.0	Solyc02g049090	
Solyc05g052590.1.ITAG4.0	Solyc02g049100	
Solyc05g052650.2.ITAG4.0	Solyc02g049108	
Solyc05g052660.1.ITAG4.0	Solyc02g050170	
Solyc05g052670.1.ITAG4.0	Solyc02g050180	
Solyc05g052680.1.ITAG4.0	Solyc02g050190	
Solyc05g052715.1.ITAG4.0	Solyc02g050195	
Solyc05g052720.1.ITAG4.0	Solyc02g050200	AT5G01630
Solyc05g052740.1.ITAG4.0	Solyc02g050210	
Solyc05g052770.1.ITAG4.0	Solyc02g050240	
Solyc05g052840.1.ITAG4.0	Solyc02g050260	AT1G50380
Solyc05g053000.1.ITAG4.0	Solyc02g050263	
Solyc05g053010.1.ITAG4.0	Solyc02g050265	
Solyc05g053030.1.ITAG4.0	Solyc02g050267	
Solyc05g053050.1.ITAG4.0	Solyc02g050280	AT1G50410
Solyc05g053060.1.ITAG4.0	Solyc02g050290	
Solyc05g053080.2.ITAG4.0	Solyc02g050300	
Solyc05g053120.1.ITAG4.0	Solyc02g050320	
Solyc05g053133.1.ITAG4.0	Solyc02g050330	
Solyc05g053137.1.ITAG4.0	Solyc02g055390	
Solyc05g053155.1.ITAG4.0	Solyc02g055395	ATMG00810
Solyc05g053270.1.ITAG4.0	Solyc02g055430	
Solyc05g053320.1.ITAG4.0	Solyc02g055440	AT3G19800
Solyc05g053420.1.ITAG4.0	Solyc02g055460	AT3G19780
Solyc05g053460.1.ITAG4.0	Solyc02g055470	
Solyc05g053465.1.ITAG4.0	Solyc02g055500	
Solyc05g053530.1.ITAG4.0	Solyc02g055530	
Solyc05g053555.1.ITAG4.0	Solyc02g055533	
Solyc05g053580.1.ITAG4.0	Solyc02g055537	
Solyc05g053610.2.ITAG4.0	Solyc02g055540	
Solyc05g053630.1.ITAG4.0	Solyc02g055550	
Solyc05g053640.1.ITAG4.0	Solyc02g055560	
Solyc05g053680.1.ITAG4.0	Solyc02g060560	
Solyc05g053790.1.ITAG4.0	Solyc02g060570	
Solyc05g053865.1.ITAG4.0	Solyc02g060580	
Solyc05g053910.1.ITAG4.0	Solyc02g060585	
Solyc05g053920.1.ITAG4.0	Solyc02g060590	
Solyc05g053970.2.ITAG4.0	Solyc02g060595	
Solyc05g053980.1.ITAG4.0	Solyc02g060600	
Solyc05g054025.1.ITAG4.0	Solyc02g060605	
Solyc05g054120.1.ITAG4.0	Solyc02g061600	
Solyc05g054160.1.ITAG4.0	Solyc02g061605	ATMG00810
Solyc05g054205.1.ITAG4.0	Solyc02g061610	
Solyc05g054250.1.ITAG4.0	Solyc02g061620	
Solyc05g054270.2.ITAG4.0	Solyc02g061630	
Solyc05g054280.1.ITAG4.0	Solyc02g061640	
Solyc05g054300.2.ITAG4.0	Solyc02g061650	
Solyc05g054315.1.ITAG4.0	Solyc02g061660	
Solyc05g054370.2.ITAG4.0	Solyc02g061665	
Solyc05g054405.1.ITAG4.0	Solyc02g061670	
Solyc05g054450.1.ITAG4.0	Solyc02g061680	
Solyc05g054500.1.ITAG4.0	Solyc02g061690	
Solyc05g054530.1.ITAG4.0	Solyc02g061700	
Solyc05g054545.1.ITAG4.0	Solyc02g061710	
Solyc05g054610.1.ITAG4.0	Solyc02g061720	
Solyc05g054650.1.ITAG4.0	Solyc02g061730	
Solyc05g054680.1.ITAG4.0	Solyc02g061740	
Solyc05g054790.1.ITAG4.0	Solyc02g061750	
Solyc05g054820.1.ITAG4.0	Solyc02g061760	
Solyc05g054850.1.ITAG4.0	Solyc02g061770	
Solyc05g054860.1.ITAG4.0	Solyc02g061780	
Solyc05g054950.2.ITAG4.0	Solyc02g061790	AT5G09250
Solyc05g055130.1.ITAG4.0	Solyc02g061800	
Solyc05g055140.1.ITAG4.0	Solyc02g061810	AT3G51390
Solyc05g055150.1.ITAG4.0	Solyc02g061820	AT5G66055
Solyc05g055190.1.ITAG4.0	Solyc02g061825	
Solyc05g055220.1.ITAG4.0	Solyc02g061840	
Solyc05g055250.2.ITAG4.0	Solyc02g061850	AT4G35790
Solyc05g055270.1.ITAG4.0	Solyc02g061860	
Solyc05g055300.1.ITAG4.0	Solyc02g061870	
Solyc05g055370.1.ITAG4.0	Solyc02g061880	
Solyc05g055425.1.ITAG4.0	Solyc02g061890	
Solyc05g055440.1.ITAG4.0	Solyc02g061900	
Solyc05g055460.1.ITAG4.0	Solyc02g061910	
Solyc05g055500.1.ITAG4.0	Solyc02g061920	AT5G48050
Solyc05g055520.1.ITAG4.0	Solyc02g061940	AT3G11310
Solyc05g055535.1.ITAG4.0	Solyc02g061950	AT1G63855
Solyc05g055560.1.ITAG4.0	Solyc02g061960	AT4G35890
Solyc05g055575.1.ITAG4.0	Solyc02g061980	AT4G35890
