gene_id	1P	2P	3P	4P	5P	6P	7P	8P	9P	10P	11P	12P	13P	14P	15P
Solyc05g018630.1.ITAG4.0	31.0457	26.1451	36.1426	10.6705	11.8582	17.8284	40.0953	22.3106	19.3652	50.6992	11.0723	30.8587	21.8071	19.4375	37.4032
Solyc05g018657.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404958	0	0
Solyc05g018720.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018740.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018743.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018747.1.ITAG4.0	0.187913	1.2906	0.171546	0.918251	0	0	1.48858	0	0.803374	0.394368	0.170157	0.190141	0.160201	0.360826	0.964825
Solyc05g018775.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018780.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018790.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018800.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018820.1.ITAG4.0	0.737582	0.255002	0.268566	0.931902	0.159993	0.510085	0.290177	0	0.15673	0	0.399103	0.148731	0.377689	0.139659	0.627051
Solyc05g018840.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018850.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018860.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018865.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018880.1.ITAG4.0	3.36578	2.7579	2.78836	3.05218	3.5481	4.33341	2.68599	1.93837	2.03048	3.19146	2.39415	3.2904	1.41323	1.45331	2.10354
Solyc05g018890.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g018930.1.ITAG4.0	10.2096	13.4855	10.1427	5.96488	6.41427	10.6619	6.39773	8.72288	8.39058	8.34731	7.39823	5.77428	4.88346	5.727	6.71509
Solyc05g020000.1.ITAG4.0	0	0	0	0	0	0	0	0	1.70344	0	0	0	0	0	0
Solyc05g020010.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021100.2.ITAG4.0	17.9852	17.5004	17.1575	17.2963	17.4832	19.6171	17.9475	20.2457	15.5799	17.6268	18.6678	17.0093	18.186	16.6656	15.4799
Solyc05g021140.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021165.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021200.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021210.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021240.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021245.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021405.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021415.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021480.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g021520.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023620.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023630.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023635.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023720.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023725.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023730.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023733.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023737.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023755.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023810.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023825.1.ITAG4.0	0	0	0	0	0.253148	0	0	0	0	0	0	0	0	0	0
Solyc05g023830.1.ITAG4.0	3.25517	0	0	0	0	2.91126	0	0	0	0	0	0	0	0	0
Solyc05g023840.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023841.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023842.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023844.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023846.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023848.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023860.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023870.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023890.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023895.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023900.1.ITAG4.0	0.652342	0.299743	0.362648	0.759495	0.4066	0.994315	0.750297	0.859925	1.07766	1.51269	0.961395	0.92416	1.12095	1.17002	1.32894
Solyc05g023920.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023930.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023940.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023950.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023960.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023970.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g023995.1.ITAG4.0	27.7521	27.0493	24.7068	33.2949	32.9731	31.549	28.6067	23.2148	26.321	20.101	19.9158	18.7953	50.773	33.6404	37.0292
Solyc05g024000.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024020.1.ITAG4.0	0	0	0.0818785	0	0	0	0	0	0	0	0	0.0904485	0.0771379	0	0
Solyc05g024040.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024050.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024060.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024070.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024090.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024100.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024110.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024130.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024140.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024170.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024210.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024235.1.ITAG4.0	30.3679	27.7205	26.3129	21.6729	21.6296	27.0794	26.3372	23.5022	26.6641	25.8496	28.6883	25.185	30.6906	26.6329	25.4213
Solyc05g024250.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024300.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024310.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024315.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024330.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024340.1.ITAG4.0	0.52423	0.575128	0.699403	0.266499	0.330587	0.596585	0.803586	1.09621	0.484031	0.463068	0.304005	0.616051	0.397199	0.472115	0.256699
Solyc05g024350.1.ITAG4.0	0	2.90396	0	0	0	0	1.73742	0	3.77417	0	0	0	0	0	0
Solyc05g024360.1.ITAG4.0	3.91548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024370.1.ITAG4.0	1.11959	0.877565	0.610608	1.02876	0.23524	0.394195	0.985274	0.737139	0.710261	0.344015	0.302187	1.46315	0.957071	0.731315	1.51345
Solyc05g024380.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024385.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024420.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024440.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024450.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024453.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g024457.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025513.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025517.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025530.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025540.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025550.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025600.1.ITAG4.0	2.31497	2.37623	0.875848	4.61383	1.16866	2.62414	0	1.42051	0	0	2.6427	2.86889	0	0.465064	0
Solyc05g025605.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025625.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025640.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025660.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025665.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025670.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025700.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025710.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025720.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025725.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025760.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025770.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025785.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025800.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025815.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025880.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025903.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025907.1.ITAG4.0	4.34026	5.01641	3.16196	3.22839	4.7832	1.75912	3.77678	2.26737	3.27157	6.19827	2.14638	7.54908	8.12638	0.737625	3.85903
Solyc05g025925.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025950.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025953.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025955.1.ITAG4.0	0	0	0	0	0.0692813	0.0441117	0.0689639	0	0	0	0.0213631	0	0	0	0
Solyc05g025970.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g025985.1.ITAG4.0	0.275218	0.423809	0.12495	0.491138	1.94371	0.496224	0.53449	0.763665	1.37458	0.278453	0.555959	0.413594	2.41724	1.32299	2.19161
Solyc05g025990.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026000.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026040.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026070.1.ITAG4.0	1.63382	1.2183	1.20953	2.22309	0.254186	0.865344	1.78784	2.00804	1.17158	1.64116	1.33015	0.902751	1.4758	1.23265	1.47068
Solyc05g026090.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026100.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026150.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026153.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026200.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026205.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026213.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026215.1.ITAG4.0	0.804364	0.172345	0.735202	0.140217	0.227382	0	0	0.780933	0	2.54391	0.911976	0	0	0	0.517273
Solyc05g026217.1.ITAG4.0	2.97354	3.21948	3.29794	3.17469	2.72225	2.19349	2.71501	2.07874	2.38006	2.44644	2.77734	1.98176	2.44556	0.70989	2.17
Solyc05g026245.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026260.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026320.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026460.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	13.0013	0	0	0	0
Solyc05g026485.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026500.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026595.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026603.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g026607.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032620.1.ITAG4.0	3.25517	0	0	0	14.3341	5.82253	3.53439	0	0	0	0	0	0	0	0
Solyc05g032630.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032640.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032690.2.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032730.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032735.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032740.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032780.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032825.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g032840.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g039910.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g039940.2.ITAG4.0	0	0	0	0	0	0	0	0.168454	0	0	0	0.530608	0	0.334635	0
Solyc05g039960.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0.235993	0	0	0
Solyc05g039970.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g040000.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g040030.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g040040.1.ITAG4.0	0.891712	0.571872	1.22537	1.08677	0	2.8054	0.44404	0	0.718683	0	0	0	0	0	0
Solyc05g040060.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g040065.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g040090.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041113.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041145.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041150.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041173.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041177.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041210.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041230.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041240.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041260.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041270.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041280.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041310.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041330.1.ITAG4.0	0.088107	0	0.240112	0	0	0.0785733	0	0	0	0	0	0	0	0	0
Solyc05g041350.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041370.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041390.1.ITAG4.0	0	0.466706	0.757107	0	0	0.226542	0	0	0.592934	0	0.251213	0	0	0	0.473962
Solyc05g041470.2.ITAG4.0	0.174259	0.228989	0.395736	1.48632	1.16255	0.233231	0	0.0811645	0.275485	0	0.861214	0.349667	0.29833	0	0.14656
Solyc05g041500.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041510.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041520.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041580.1.ITAG4.0	0.15764	0.069189	0.0715855	0	0	0	0.306639	0.512305	0	0.159942	0	0.395142	0.337505	0	0
Solyc05g041625.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041650.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041660.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041700.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041730.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041750.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041760.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041780.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041785.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041820.1.ITAG4.0	2.60433	1.68694	1.88532	0.956884	0	0	0.677248	1.35435	2.19877	0	0	0	1.68494	0.661804	0
Solyc05g041940.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041950.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041960.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041970.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g041990.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042010.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042015.1.ITAG4.0	0.0855471	0.149944	0.0777072	0	0	0	0	0	0	0.173921	0.0768648	0	0.0732345	0.0789104	0.359643
Solyc05g042020.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042060.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042100.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042110.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042155.1.ITAG4.0	0.246069	0.0726655	0	0.0294653	0	0	0.158587	0.075056	0	0.164692	0.0367729	0	0	0	0
Solyc05g042160.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042170.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g042185.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043230.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043240.1.ITAG4.0	0	0	0	0	0	0	5.26835	0	0	0	0	0	0	0	0
Solyc05g043243.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043247.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043290.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043300.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043380.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043405.1.ITAG4.0	1.82393	1.08986	1.17506	1.34707	1.41161	1.65359	2.39571	1.68049	2.10075	2.25576	1.90077	2.00258	1.00887	0.858192	1.9199
Solyc05g043410.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g043440.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044440.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044450.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044460.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044500.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044513.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044517.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044545.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044550.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044555.1.ITAG4.0	0.477988	0.137408	0	0.334872	0.174529	0	0.314031	0	0	0	0	0.321613	0.679612	0.454518	0.407164
Solyc05g044560.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044590.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g044600.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045675.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045690.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045700.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045720.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045760.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045770.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045780.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045800.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045820.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045822.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045824.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045826.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045828.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045840.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045880.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0.0591722	0	0	0	0
Solyc05g045890.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045920.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045927.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045930.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045953.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045957.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045970.2.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g045980.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046100.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046160.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046170.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046180.1.ITAG4.0	0	1.45198	4.9468	6.74434	0	1.37249	0	0	0	0	0	1.72201	0	0	0
Solyc05g046190.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046215.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046220.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solyc05g046225.1.ITAG4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
